locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNJFBCIG_04105	CDS	435				hypothetical protein
KNJFBCIG_04106	CDS	837	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
KNJFBCIG_04107	CDS	1140				hypothetical protein
KNJFBCIG_04108	CDS	735				hypothetical protein
KNJFBCIG_04109	CDS	408				hypothetical protein
KNJFBCIG_04110	CDS	2517	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
KNJFBCIG_04111	CDS	417				hypothetical protein
KNJFBCIG_04112	CDS	897	fieF		COG0053	Ferrous-iron efflux pump FieF
KNJFBCIG_04113	CDS	705				hypothetical protein
KNJFBCIG_04114	CDS	510	lrp_3		COG1522	Leucine-responsive regulatory protein
KNJFBCIG_04115	CDS	210				hypothetical protein
KNJFBCIG_04116	CDS	393				hypothetical protein
KNJFBCIG_04117	CDS	627	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
KNJFBCIG_04118	CDS	1086				hypothetical protein
KNJFBCIG_04119	CDS	567				hypothetical protein
KNJFBCIG_04120	CDS	1476	amn	3.2.2.4	COG0775	AMP nucleosidase
KNJFBCIG_04121	CDS	432		3.1.2.-	COG2050	Putative esterase
KNJFBCIG_04122	CDS	1650	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
KNJFBCIG_04123	CDS	648				hypothetical protein
KNJFBCIG_04124	CDS	2439	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
KNJFBCIG_04125	CDS	816	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
KNJFBCIG_04126	CDS	630	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
KNJFBCIG_04127	CDS	1284	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
KNJFBCIG_04128	CDS	549				hypothetical protein
KNJFBCIG_04129	CDS	333				hypothetical protein
KNJFBCIG_04130	CDS	1341	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KNJFBCIG_04131	CDS	1023	ybeZ		COG1702	PhoH-like protein
KNJFBCIG_04132	CDS	483	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
KNJFBCIG_04133	CDS	840	corC		COG4535	Magnesium and cobalt efflux protein CorC
KNJFBCIG_04134	CDS	1536	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
KNJFBCIG_04135	CDS	762				hypothetical protein
KNJFBCIG_04136	CDS	432				hypothetical protein
KNJFBCIG_04137	CDS	2622	leuS	6.1.1.4		Leucine--tRNA ligase
KNJFBCIG_04138	CDS	624	lptE			LPS-assembly lipoprotein LptE
KNJFBCIG_04139	CDS	1038	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
KNJFBCIG_04140	CDS	153				hypothetical protein
KNJFBCIG_04141	CDS	657	yebS		COG2995	Intermembrane transport protein YebS
KNJFBCIG_04142	CDS	621	pqiA_1		COG2995	Intermembrane transport protein PqiA
KNJFBCIG_04143	CDS	2307	yebT_1		COG3008	Intermembrane transport protein YebT
KNJFBCIG_04144	CDS	1563				hypothetical protein
KNJFBCIG_04145	CDS	1008	fbpA		COG1840	Iron-utilization periplasmic protein
KNJFBCIG_04146	CDS	2847				hypothetical protein
KNJFBCIG_04147	CDS	696				hypothetical protein
KNJFBCIG_04148	CDS	1299				hypothetical protein
KNJFBCIG_04149	CDS	603				hypothetical protein
KNJFBCIG_04150	CDS	1047				hypothetical protein
KNJFBCIG_04151	CDS	1020				hypothetical protein
KNJFBCIG_04152	CDS	537				hypothetical protein
KNJFBCIG_04153	CDS	798				hypothetical protein
KNJFBCIG_04154	CDS	453	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
KNJFBCIG_04155	CDS	1239				hypothetical protein
KNJFBCIG_04156	CDS	648	can	4.2.1.1	COG0288	Carbonic anhydrase 2
KNJFBCIG_04157	CDS	2229	iutA_2			Ferric aerobactin receptor
KNJFBCIG_04158	CDS	306				hypothetical protein
KNJFBCIG_04159	tRNA	77				tRNA-Met(cat)
KNJFBCIG_04160	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
KNJFBCIG_04161	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
KNJFBCIG_04162	CDS	615	rplY			50S ribosomal protein L25
KNJFBCIG_04163	CDS	942	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
KNJFBCIG_04164	tRNA	75				tRNA-Gln(ttg)
KNJFBCIG_04165	CDS	849	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
KNJFBCIG_04166	CDS	618	lolB		COG3017	Outer-membrane lipoprotein LolB
KNJFBCIG_04167	CDS	1728	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
KNJFBCIG_04168	CDS	1269	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
KNJFBCIG_04169	CDS	1083	prfA_1		COG0216	Peptide chain release factor RF1
KNJFBCIG_04170	CDS	831	prmC_2	2.1.1.297	COG2890	Release factor glutamine methyltransferase
KNJFBCIG_04171	CDS	759	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
KNJFBCIG_04172	CDS	798	murI	5.1.1.3	COG0796	Glutamate racemase
KNJFBCIG_04173	CDS	522	pagL	3.1.1.77		Lipid A deacylase PagL
KNJFBCIG_04174	CDS	1431	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
KNJFBCIG_04175	CDS	900				hypothetical protein
KNJFBCIG_04176	CDS	960				hypothetical protein
KNJFBCIG_04177	CDS	984		1.6.3.5	COG3380	Renalase
KNJFBCIG_04178	CDS	918				Epimerase family protein
KNJFBCIG_04179	CDS	1023	hemH	4.99.1.1	COG0276	Ferrochelatase
KNJFBCIG_04180	CDS	1374	exuT_2			Hexuronate transporter
KNJFBCIG_04181	CDS	948				hypothetical protein
KNJFBCIG_04182	CDS	2376	caf1A		COG3188	F1 capsule-anchoring protein
KNJFBCIG_04183	CDS	789				hypothetical protein
KNJFBCIG_04184	CDS	543				hypothetical protein
KNJFBCIG_04185	CDS	534				hypothetical protein
KNJFBCIG_04186	CDS	549				hypothetical protein
KNJFBCIG_04187	CDS	1284	uraA		COG2233	Uracil permease
KNJFBCIG_04188	CDS	639	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
KNJFBCIG_04189	CDS	558	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
KNJFBCIG_04190	CDS	474				hypothetical protein
KNJFBCIG_04191	CDS	486				hypothetical protein
KNJFBCIG_04192	CDS	291				hypothetical protein
KNJFBCIG_04193	CDS	414				hypothetical protein
KNJFBCIG_04194	CDS	1524	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
KNJFBCIG_04195	CDS	588				hypothetical protein
KNJFBCIG_04196	CDS	207				hypothetical protein
KNJFBCIG_04197	CDS	279				hypothetical protein
KNJFBCIG_04198	CDS	1161				hypothetical protein
KNJFBCIG_04199	CDS	183				hypothetical protein
KNJFBCIG_04200	CDS	264				hypothetical protein
KNJFBCIG_04201	CDS	705	mgtC_2		COG1285	Protein MgtC
KNJFBCIG_04202	CDS	615				hypothetical protein
KNJFBCIG_04203	CDS	2139	mcpU_2		COG0840	Methyl-accepting chemotaxis protein McpU
KNJFBCIG_04204	CDS	822	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
KNJFBCIG_04205	CDS	990				hypothetical protein
KNJFBCIG_04206	CDS	444				hypothetical protein
KNJFBCIG_04207	CDS	579	mneA			Putative manganese exporter
KNJFBCIG_04208	CDS	1464	lysP		COG0833	Lysine-specific permease
KNJFBCIG_04209	CDS	999	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
KNJFBCIG_04210	CDS	972	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
KNJFBCIG_04211	CDS	600				hypothetical protein
KNJFBCIG_04212	CDS	1065				hypothetical protein
KNJFBCIG_04213	CDS	1707	hxuB_2		COG2831	Heme/hemopexin transporter protein HuxB
KNJFBCIG_04214	CDS	390				hypothetical protein
KNJFBCIG_04215	CDS	1212	entS_3		COG0477	Enterobactin exporter EntS
KNJFBCIG_04216	CDS	2832				hypothetical protein
KNJFBCIG_04217	CDS	540	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
KNJFBCIG_04218	CDS	1248	adhB	1.1.5.5		Alcohol dehydrogenase (quinone), cytochrome c subunit
KNJFBCIG_04219	CDS	972	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
KNJFBCIG_04220	CDS	576	pucB		COG2068	Purine catabolism protein PucB
KNJFBCIG_04221	CDS	1125	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
KNJFBCIG_04222	CDS	999	dctP_2		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
KNJFBCIG_04223	CDS	777	fpr_2	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
KNJFBCIG_04224	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
KNJFBCIG_04225	CDS	1542	katB	1.11.1.6	COG0753	Catalase
KNJFBCIG_04226	CDS	543				hypothetical protein
KNJFBCIG_04227	CDS	255				hypothetical protein
KNJFBCIG_04228	CDS	435				hypothetical protein
KNJFBCIG_04229	CDS	1362	radA	3.6.4.-	COG1066	DNA repair protein RadA
KNJFBCIG_04230	CDS	378				Cyclic diguanosine monophosphate-binding protein
KNJFBCIG_04231	CDS	507				hypothetical protein
KNJFBCIG_04232	CDS	2067	btsT		COG1966	Pyruvate/proton symporter BtsT
KNJFBCIG_04233	CDS	204				hypothetical protein
KNJFBCIG_04234	CDS	1005	yjiA_1	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
KNJFBCIG_04235	CDS	375				hypothetical protein
KNJFBCIG_04236	CDS	900	glyA_1	2.1.2.1	COG0112	Serine hydroxymethyltransferase
KNJFBCIG_04237	CDS	537				hypothetical protein
KNJFBCIG_04238	CDS	1641				hypothetical protein
KNJFBCIG_04239	CDS	1212	yfcJ			putative MFS-type transporter YfcJ
KNJFBCIG_04240	CDS	189				hypothetical protein
KNJFBCIG_04241	CDS	1152				hypothetical protein
KNJFBCIG_04242	CDS	2415	fcuA_1			Ferrichrome receptor FcuA
KNJFBCIG_04243	CDS	951	fecR_6		COG3712	Protein FecR
KNJFBCIG_04244	CDS	507	fecI_8		COG1595	putative RNA polymerase sigma factor FecI
KNJFBCIG_04245	CDS	681				hypothetical protein
KNJFBCIG_04246	CDS	1227				hypothetical protein
KNJFBCIG_04247	CDS	192				hypothetical protein
KNJFBCIG_04248	CDS	1548				hypothetical protein
KNJFBCIG_04249	CDS	1233	mtr_1			Tryptophan-specific transport protein
KNJFBCIG_04250	CDS	348				hypothetical protein
KNJFBCIG_04251	CDS	1401	puuB_8	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
KNJFBCIG_04252	CDS	699				hypothetical protein
KNJFBCIG_04253	CDS	147				hypothetical protein
KNJFBCIG_04254	CDS	2028	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
KNJFBCIG_04255	CDS	810	tam_5	2.1.1.144		Trans-aconitate 2-methyltransferase
KNJFBCIG_04256	CDS	1962	cirA		COG4771	Colicin I receptor
KNJFBCIG_04257	tRNA	90				tRNA-Ser(act)
KNJFBCIG_04258	CDS	477				hypothetical protein
KNJFBCIG_04259	CDS	327				hypothetical protein
KNJFBCIG_04260	CDS	2280				hypothetical protein
KNJFBCIG_04261	CDS	2301	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
KNJFBCIG_04262	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
KNJFBCIG_04263	CDS	297				hypothetical protein
KNJFBCIG_04264	CDS	1296	bdlA_2		COG0840	Biofilm dispersion protein BdlA
KNJFBCIG_04265	CDS	513	paoA	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
KNJFBCIG_04266	CDS	990	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
KNJFBCIG_04267	CDS	2205	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
KNJFBCIG_04268	CDS	261				hypothetical protein
KNJFBCIG_04269	CDS	1251	chrA			Chromate transport protein
KNJFBCIG_04270	CDS	945	chrB1			Protein ChrB
KNJFBCIG_04271	CDS	1680				hypothetical protein
KNJFBCIG_04272	CDS	909				hypothetical protein
KNJFBCIG_04273	CDS	1218				hypothetical protein
KNJFBCIG_04274	CDS	615	hin_1		COG1961	DNA-invertase hin
KNJFBCIG_04275	CDS	237				hypothetical protein
KNJFBCIG_04276	CDS	366				hypothetical protein
KNJFBCIG_04277	CDS	1647	merA	1.16.1.1		Mercuric reductase
KNJFBCIG_04278	CDS	246				hypothetical protein
KNJFBCIG_04279	CDS	276	merP_1			Mercuric transport protein periplasmic component
KNJFBCIG_04280	CDS	351	merT_1			Mercuric transport protein MerT
KNJFBCIG_04281	CDS	435				ISL3 family transposase ISStma11
KNJFBCIG_04282	CDS	291				hypothetical protein
KNJFBCIG_04283	CDS	387				hypothetical protein
KNJFBCIG_04284	CDS	327				hypothetical protein
KNJFBCIG_04285	CDS	501				hypothetical protein
KNJFBCIG_04286	CDS	372				hypothetical protein
KNJFBCIG_04287	CDS	558	hin_2		COG1961	DNA-invertase hin
KNJFBCIG_04288	CDS	306				IS21 family transposase ISPst3
KNJFBCIG_04289	CDS	1509				hypothetical protein
KNJFBCIG_04290	CDS	846	rclR_1		COG2207	RCS-specific HTH-type transcriptional activator RclR
KNJFBCIG_04291	CDS	519				hypothetical protein
KNJFBCIG_04292	CDS	267				hypothetical protein
KNJFBCIG_04293	CDS	282				hypothetical protein
KNJFBCIG_04294	CDS	273	grxC_1		COG0695	Glutaredoxin 3
KNJFBCIG_04295	CDS	747	mimB	1.18.1.-		Propane 2-monooxygenase, reductase component
KNJFBCIG_04296	CDS	210				hypothetical protein
KNJFBCIG_04297	CDS	471				hypothetical protein
KNJFBCIG_04298	CDS	291				hypothetical protein
KNJFBCIG_04299	CDS	432				hypothetical protein
KNJFBCIG_04300	CDS	249				hypothetical protein
KNJFBCIG_04301	CDS	930				hypothetical protein
KNJFBCIG_04302	CDS	240				hypothetical protein
KNJFBCIG_04303	CDS	411				hypothetical protein
KNJFBCIG_04304	CDS	2994				Tn3 family transposase ISXc4
KNJFBCIG_04305	CDS	213				hypothetical protein
KNJFBCIG_04306	CDS	276	merP_2			Mercuric transport protein periplasmic component
KNJFBCIG_04307	CDS	351	merT_2			Mercuric transport protein MerT
KNJFBCIG_04308	CDS	399				ISL3 family transposase ISStma11
KNJFBCIG_04309	CDS	423	fcuA_2			Ferrichrome receptor FcuA
KNJFBCIG_04310	CDS	1170				hypothetical protein
KNJFBCIG_04311	CDS	1059	hmuU_1		COG0609	Hemin transport system permease protein HmuU
KNJFBCIG_04312	CDS	756	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
KNJFBCIG_04313	CDS	1323	dgdA	4.1.1.64		2,2-dialkylglycine decarboxylase
KNJFBCIG_04314	CDS	1068	thrB_1	2.7.1.39		Homoserine kinase
KNJFBCIG_04315	CDS	1032				hypothetical protein
KNJFBCIG_04316	CDS	735	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KNJFBCIG_04317	CDS	678	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
KNJFBCIG_04318	CDS	591	acuR			Transcriptional regulator AcuR
KNJFBCIG_04319	CDS	702	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
KNJFBCIG_04320	CDS	225				hypothetical protein
KNJFBCIG_04321	CDS	1053				hypothetical protein
KNJFBCIG_04322	CDS	930				hypothetical protein
KNJFBCIG_04323	CDS	795				hypothetical protein
KNJFBCIG_04324	CDS	1032				IS66 family transposase ISPsy43
KNJFBCIG_04325	CDS	1029			COG2826	IS30 family transposase ISUnCu4
KNJFBCIG_04326	CDS	627				hypothetical protein
KNJFBCIG_04327	CDS	930	argC_1	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
KNJFBCIG_04328	CDS	885	cysL_2		COG0583	HTH-type transcriptional regulator CysL
KNJFBCIG_04329	CDS	120				hypothetical protein
KNJFBCIG_04330	CDS	600				hypothetical protein
KNJFBCIG_04331	CDS	549				hypothetical protein
KNJFBCIG_04332	CDS	534				hypothetical protein
KNJFBCIG_04333	CDS	843	rclR_2		COG2207	RCS-specific HTH-type transcriptional activator RclR
KNJFBCIG_04334	CDS	615	hin_3		COG1961	DNA-invertase hin
KNJFBCIG_04335	CDS	2967				Tn3 family transposase ISPa40
KNJFBCIG_04336	CDS	381				hypothetical protein
KNJFBCIG_04337	CDS	1128				hypothetical protein
KNJFBCIG_04338	CDS	615				hypothetical protein
KNJFBCIG_04339	CDS	1140				hypothetical protein
KNJFBCIG_04340	CDS	1896				hypothetical protein
KNJFBCIG_04341	CDS	135				hypothetical protein
KNJFBCIG_04342	CDS	1098				hypothetical protein
KNJFBCIG_04343	CDS	1488				hypothetical protein
KNJFBCIG_04344	CDS	1329	zraR_3		COG2204	Transcriptional regulatory protein ZraR
KNJFBCIG_04345	CDS	960	rbsB		COG1879	Ribose import binding protein RbsB
KNJFBCIG_04346	CDS	1533	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
KNJFBCIG_04347	CDS	999	rbsC		COG1172	Ribose import permease protein RbsC
KNJFBCIG_04348	CDS	1014	rbsR		COG1609	Ribose operon repressor
KNJFBCIG_04349	CDS	927	rbsK	2.7.1.15	COG0524	Ribokinase
KNJFBCIG_04350	CDS	1266				hypothetical protein
KNJFBCIG_04351	CDS	753				hypothetical protein
KNJFBCIG_04352	CDS	681				hypothetical protein
KNJFBCIG_04353	CDS	1023				hypothetical protein
KNJFBCIG_04354	CDS	570				hypothetical protein
KNJFBCIG_04355	CDS	492				hypothetical protein
KNJFBCIG_04356	CDS	528				hypothetical protein
KNJFBCIG_04357	CDS	576	pnuC		COG3201	Nicotinamide riboside transporter PnuC
KNJFBCIG_04358	CDS	834	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
KNJFBCIG_04359	CDS	684				hypothetical protein
KNJFBCIG_04360	CDS	936	dmlR_23			HTH-type transcriptional regulator DmlR
KNJFBCIG_04361	CDS	609	azoR1_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
KNJFBCIG_04362	CDS	267				hypothetical protein
KNJFBCIG_04363	CDS	1566	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
KNJFBCIG_04364	CDS	336				hypothetical protein
KNJFBCIG_04365	CDS	372	hpcD_2	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
KNJFBCIG_04366	CDS	375				hypothetical protein
KNJFBCIG_04367	CDS	234				hypothetical protein
KNJFBCIG_04368	CDS	348				hypothetical protein
KNJFBCIG_04369	CDS	240				hypothetical protein
KNJFBCIG_04370	CDS	1314	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
KNJFBCIG_04371	CDS	1704	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
KNJFBCIG_04372	CDS	2328				hypothetical protein
KNJFBCIG_04373	CDS	1200				hypothetical protein
KNJFBCIG_04374	CDS	1164				hypothetical protein
KNJFBCIG_04375	CDS	2595	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
KNJFBCIG_04376	CDS	864				hypothetical protein
KNJFBCIG_04377	CDS	666	degU_4		COG2197	Transcriptional regulatory protein DegU
KNJFBCIG_04378	CDS	141				hypothetical protein
KNJFBCIG_04379	CDS	651	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
KNJFBCIG_04380	CDS	678	exaE			Transcriptional activator protein ExaE
KNJFBCIG_04381	CDS	648	pipB2		COG1357	Secreted effector protein PipB2
KNJFBCIG_04382	CDS	1872	exaA	1.1.2.8	COG4993	Quinoprotein alcohol dehydrogenase (cytochrome c)
KNJFBCIG_04383	CDS	438				hypothetical protein
KNJFBCIG_04384	CDS	1521	adh_2	1.2.1.3	COG1012	Aldehyde dehydrogenase
KNJFBCIG_04385	CDS	126	pqqA			Coenzyme PQQ synthesis protein A
KNJFBCIG_04386	CDS	915	pqqB		COG1235	Coenzyme PQQ synthesis protein B
KNJFBCIG_04387	CDS	753	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
KNJFBCIG_04388	CDS	279	pqqD			PqqA binding protein
KNJFBCIG_04389	CDS	1146	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
KNJFBCIG_04390	CDS	1827				hypothetical protein
KNJFBCIG_04391	CDS	1164	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
KNJFBCIG_04392	CDS	1785	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
KNJFBCIG_04393	CDS	1209	yhhS			putative MFS-type transporter YhhS
KNJFBCIG_04394	CDS	564				hypothetical protein
KNJFBCIG_04395	CDS	357				hypothetical protein
KNJFBCIG_04396	CDS	279	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
KNJFBCIG_04397	CDS	1956	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KNJFBCIG_04398	CDS	921	gltC_3			HTH-type transcriptional regulator GltC
KNJFBCIG_04399	CDS	699	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
KNJFBCIG_04400	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
KNJFBCIG_04401	CDS	1182	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
KNJFBCIG_04402	CDS	1425	atoE		COG2031	Putative short-chain fatty acid transporter
KNJFBCIG_04403	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
KNJFBCIG_04404	CDS	1392				hypothetical protein
KNJFBCIG_04405	CDS	1446	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
KNJFBCIG_04406	CDS	1353	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
KNJFBCIG_04407	CDS	639	nagL_1	5.2.1.4		Maleylpyruvate isomerase
KNJFBCIG_04408	CDS	1299				hypothetical protein
KNJFBCIG_04409	CDS	1299	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
KNJFBCIG_04410	CDS	804	kdgR_3		COG1414	Transcriptional regulator KdgR
KNJFBCIG_04411	CDS	903	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
KNJFBCIG_04412	CDS	1968	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
KNJFBCIG_04413	CDS	798	menB_2	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
KNJFBCIG_04414	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
KNJFBCIG_04415	CDS	1164	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KNJFBCIG_04416	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
KNJFBCIG_04417	CDS	930	yjiK_2		COG3204	putative protein YjiK
KNJFBCIG_04418	CDS	219				hypothetical protein
KNJFBCIG_04419	CDS	3138	acrB_3		COG0841	Multidrug efflux pump subunit AcrB
KNJFBCIG_04420	CDS	1191	acrE			Multidrug export protein AcrE
KNJFBCIG_04421	CDS	633	ttgR			HTH-type transcriptional regulator TtgR
KNJFBCIG_04422	CDS	225				hypothetical protein
KNJFBCIG_04423	CDS	1362	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
KNJFBCIG_04424	CDS	840	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
KNJFBCIG_04425	CDS	423				hypothetical protein
KNJFBCIG_04426	CDS	1356	garB	1.8.1.16		Glutathione amide reductase
KNJFBCIG_04427	CDS	1002				hypothetical protein
KNJFBCIG_04428	CDS	393				hypothetical protein
KNJFBCIG_04429	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
KNJFBCIG_04430	CDS	300				hypothetical protein
KNJFBCIG_04431	CDS	258				hypothetical protein
KNJFBCIG_04432	CDS	255				hypothetical protein
KNJFBCIG_04433	CDS	1425	norG_4		COG1167	HTH-type transcriptional regulator NorG
KNJFBCIG_04434	CDS	909			COG2375	putative protein
KNJFBCIG_04435	CDS	675	cmoA_2	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
KNJFBCIG_04436	CDS	1659	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
KNJFBCIG_04437	CDS	807				hypothetical protein
KNJFBCIG_04438	CDS	315				hypothetical protein
KNJFBCIG_04439	CDS	711				hypothetical protein
KNJFBCIG_04440	CDS	1155	hemW		COG0635	Heme chaperone HemW
KNJFBCIG_04441	CDS	324				hypothetical protein
KNJFBCIG_04442	CDS	258				hypothetical protein
KNJFBCIG_04443	CDS	1347				putative protein
KNJFBCIG_04444	CDS	735	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
KNJFBCIG_04445	CDS	798	thiG	2.8.1.10	COG2022	Thiazole synthase
KNJFBCIG_04446	CDS	201				hypothetical protein
KNJFBCIG_04447	CDS	378				hypothetical protein
KNJFBCIG_04448	CDS	732	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
KNJFBCIG_04449	CDS	606				hypothetical protein
KNJFBCIG_04450	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
KNJFBCIG_04451	CDS	1008	ftsX		COG2177	Cell division protein FtsX
KNJFBCIG_04452	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
KNJFBCIG_04453	CDS	1356	ftsY			Signal recognition particle receptor FtsY
KNJFBCIG_04454	CDS	1371		3.4.24.-	COG0612	putative zinc protease
KNJFBCIG_04455	CDS	1488				hypothetical protein
KNJFBCIG_04456	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
KNJFBCIG_04457	CDS	294				hypothetical protein
KNJFBCIG_04458	CDS	999				hypothetical protein
KNJFBCIG_04459	CDS	411				hypothetical protein
KNJFBCIG_04460	CDS	648				hypothetical protein
KNJFBCIG_04461	CDS	1431	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
KNJFBCIG_04462	CDS	549				hypothetical protein
KNJFBCIG_04463	CDS	1596		1.1.-.-	COG2303	putative GMC-type oxidoreductase
KNJFBCIG_04464	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
