locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKAIPODG_03620	CDS	306	bolA		COG0271	DNA-binding transcriptional regulator BolA
IKAIPODG_03621	CDS	939				hypothetical protein
IKAIPODG_03622	CDS	639				hypothetical protein
IKAIPODG_03623	CDS	1791	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
IKAIPODG_03624	CDS	2457				hypothetical protein
IKAIPODG_03625	CDS	783				hypothetical protein
IKAIPODG_03626	CDS	960	mas	2.3.1.111		Mycocerosic acid synthase
IKAIPODG_03627	CDS	174				hypothetical protein
IKAIPODG_03628	CDS	789	nimR_7			HTH-type transcriptional regulator NimR
IKAIPODG_03629	CDS	1074	hpd_1	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
IKAIPODG_03630	CDS	1419	aroP_2		COG1113	Aromatic amino acid transport protein AroP
IKAIPODG_03631	CDS	384	mliC			Membrane-bound lysozyme inhibitor of C-type lysozyme
IKAIPODG_03632	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
IKAIPODG_03633	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
IKAIPODG_03634	CDS	1200	aspC_2	2.6.1.1	COG1448	Aspartate aminotransferase
IKAIPODG_03635	CDS	357		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
IKAIPODG_03636	CDS	789	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
IKAIPODG_03637	CDS	1560	tyrR_1			Transcriptional regulatory protein TyrR
IKAIPODG_03638	CDS	267				hypothetical protein
IKAIPODG_03639	CDS	2196	aaeB_4			p-hydroxybenzoic acid efflux pump subunit AaeB
IKAIPODG_03640	CDS	945	dmlR_11			HTH-type transcriptional regulator DmlR
IKAIPODG_03641	CDS	897	gltC_2			HTH-type transcriptional regulator GltC
IKAIPODG_03642	CDS	828	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
IKAIPODG_03643	CDS	1161		1.3.8.10	COG1960	Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase
IKAIPODG_03644	CDS	381			COG0346	Virulence protein
IKAIPODG_03645	CDS	1353				hypothetical protein
IKAIPODG_03646	CDS	1203	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
IKAIPODG_03647	CDS	828	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
IKAIPODG_03648	CDS	996	dctP_2		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
IKAIPODG_03649	CDS	639	dctQ_1		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
IKAIPODG_03650	CDS	1284	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
IKAIPODG_03651	CDS	1956	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
IKAIPODG_03652	CDS	780	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
IKAIPODG_03653	CDS	690	hisQ_1		COG4215	Histidine transport system permease protein HisQ
IKAIPODG_03654	CDS	699	occM_1			Octopine transport system permease protein OccM
IKAIPODG_03655	CDS	1113				hypothetical protein
IKAIPODG_03656	CDS	765	hisP_1		COG4598	Histidine transport ATP-binding protein HisP
IKAIPODG_03657	CDS	990	cdhR_4		COG4977	HTH-type transcriptional regulator CdhR
IKAIPODG_03658	CDS	261				hypothetical protein
IKAIPODG_03659	CDS	1221	aruC	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
IKAIPODG_03660	CDS	1017	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase subunit alpha
IKAIPODG_03661	CDS	1023	aruG	2.3.1.109	COG3138	Arginine N-succinyltransferase subunit beta
IKAIPODG_03662	CDS	1464	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
IKAIPODG_03663	CDS	1347	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
IKAIPODG_03664	CDS	291				hypothetical protein
IKAIPODG_03665	CDS	999	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
IKAIPODG_03666	CDS	1005	ltaE_2	4.1.2.48	COG2008	Low specificity L-threonine aldolase
IKAIPODG_03667	CDS	2625	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
IKAIPODG_03668	CDS	1239	lysC	2.7.2.4	COG0527	Aspartokinase
IKAIPODG_03669	CDS	186	csrA_1		COG1551	Translational regulator CsrA
IKAIPODG_03670	tRNA	91				tRNA-Ser(gct)
IKAIPODG_03671	tRNA	77				tRNA-Arg(acg)
IKAIPODG_03672	tRNA	77				tRNA-Arg(acg)
IKAIPODG_03673	CDS	714	prtR_2		COG2932	HTH-type transcriptional regulator PrtR
IKAIPODG_03674	CDS	531				hypothetical protein
IKAIPODG_03675	CDS	375				hypothetical protein
IKAIPODG_03676	CDS	276				hypothetical protein
IKAIPODG_03677	CDS	504				hypothetical protein
IKAIPODG_03678	CDS	453				hypothetical protein
IKAIPODG_03679	CDS	333				hypothetical protein
IKAIPODG_03680	CDS	1449			COG2239	Magnesium transporter MgtE
IKAIPODG_03681	CDS	393				hypothetical protein
IKAIPODG_03682	CDS	462				hypothetical protein
IKAIPODG_03683	CDS	1323	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
IKAIPODG_03684	CDS	1905	kup			Low affinity potassium transport system protein kup
IKAIPODG_03685	CDS	549	yodB_2		COG3038	Cytochrome b561 
IKAIPODG_03686	CDS	1284				hypothetical protein
IKAIPODG_03687	CDS	2646				hypothetical protein
IKAIPODG_03688	CDS	360				hypothetical protein
IKAIPODG_03689	CDS	315				hypothetical protein
IKAIPODG_03690	tRNA	77				tRNA-Met(cat)
IKAIPODG_03691	CDS	1050	dinB	2.7.7.7	COG0389	DNA polymerase IV
IKAIPODG_03692	CDS	1929				hypothetical protein
IKAIPODG_03693	CDS	408				hypothetical protein
IKAIPODG_03694	CDS	426				hypothetical protein
IKAIPODG_03695	CDS	990	ldhA_1	1.1.1.28	COG1052	D-lactate dehydrogenase
IKAIPODG_03696	CDS	2778	barA_2	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
IKAIPODG_03697	CDS	720	baeR_2		COG0745	Transcriptional regulatory protein BaeR
IKAIPODG_03698	CDS	1341	pfeS_2	2.7.13.3	COG0642	Sensor protein PfeS
IKAIPODG_03699	CDS	2229	pfeA_3		COG4771	Ferric enterobactin receptor
IKAIPODG_03700	CDS	900	cysM	2.5.1.47	COG0031	Cysteine synthase B
IKAIPODG_03701	CDS	1353	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
IKAIPODG_03702	CDS	2244	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
IKAIPODG_03703	CDS	831	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
IKAIPODG_03704	CDS	939				hypothetical protein
IKAIPODG_03705	CDS	540				hypothetical protein
IKAIPODG_03706	CDS	1329				hypothetical protein
IKAIPODG_03707	CDS	192				hypothetical protein
IKAIPODG_03708	CDS	327				hypothetical protein
IKAIPODG_03709	CDS	255				hypothetical protein
IKAIPODG_03710	CDS	234				hypothetical protein
IKAIPODG_03711	CDS	561				hypothetical protein
IKAIPODG_03712	CDS	717				hypothetical protein
IKAIPODG_03713	CDS	669	purN_1	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
IKAIPODG_03714	CDS	1062	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
IKAIPODG_03715	CDS	1038				hypothetical protein
IKAIPODG_03716	CDS	705	hda		COG0593	DnaA regulatory inactivator Hda
IKAIPODG_03717	CDS	420				hypothetical protein
IKAIPODG_03718	CDS	597		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
IKAIPODG_03719	CDS	354	yfgD		COG1393	putative protein YfgD
IKAIPODG_03720	CDS	1236				hypothetical protein
IKAIPODG_03721	CDS	195				hypothetical protein
IKAIPODG_03722	CDS	384				hypothetical protein
IKAIPODG_03723	CDS	465	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
IKAIPODG_03724	CDS	276	acyP	3.6.1.7	COG1254	Acylphosphatase
IKAIPODG_03725	CDS	957				hypothetical protein
IKAIPODG_03726	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
IKAIPODG_03727	CDS	408				hypothetical protein
IKAIPODG_03728	CDS	1326	oprD_5	3.4.21.-		Porin D
IKAIPODG_03729	CDS	429				hypothetical protein
IKAIPODG_03730	CDS	210	slyX			Protein SlyX
IKAIPODG_03731	CDS	615				hypothetical protein
IKAIPODG_03732	CDS	471			COG0783	putative protein
IKAIPODG_03733	CDS	1776	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
IKAIPODG_03734	CDS	747	pmpR		COG0217	Transcriptional regulatory protein PmpR
IKAIPODG_03735	CDS	525	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
IKAIPODG_03736	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
IKAIPODG_03737	CDS	1059	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
IKAIPODG_03738	CDS	447	ybgC_2	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
IKAIPODG_03739	CDS	696	tolQ_3		COG0811	Tol-Pal system protein TolQ
IKAIPODG_03740	CDS	441	exbD_3		COG0848	Biopolymer transport protein ExbD
IKAIPODG_03741	CDS	1044	tolA			Tol-Pal system protein TolA
IKAIPODG_03742	CDS	1299	tolB_2		COG0823	Tol-Pal system protein TolB
IKAIPODG_03743	CDS	507	pal_4		COG2885	Peptidoglycan-associated lipoprotein
IKAIPODG_03744	CDS	825	cpoB_2			Cell division coordinator CpoB
IKAIPODG_03745	CDS	648	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
IKAIPODG_03746	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
IKAIPODG_03747	tRNA	76				tRNA-Lys(ttt)
IKAIPODG_03748	CDS	1281	xerC_5			Tyrosine recombinase XerC
IKAIPODG_03749	CDS	1920				hypothetical protein
IKAIPODG_03750	CDS	1194				hypothetical protein
IKAIPODG_03751	CDS	2019				hypothetical protein
IKAIPODG_03752	CDS	495				hypothetical protein
IKAIPODG_03753	CDS	363				hypothetical protein
IKAIPODG_03754	CDS	720				hypothetical protein
IKAIPODG_03755	CDS	225				hypothetical protein
IKAIPODG_03756	CDS	264				hypothetical protein
IKAIPODG_03757	CDS	8265	ndvB	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
IKAIPODG_03758	CDS	351				hypothetical protein
IKAIPODG_03759	CDS	273				hypothetical protein
IKAIPODG_03760	CDS	354				hypothetical protein
IKAIPODG_03761	CDS	1536				hypothetical protein
IKAIPODG_03762	CDS	345				hypothetical protein
IKAIPODG_03763	CDS	1389				hypothetical protein
IKAIPODG_03764	CDS	939				hypothetical protein
IKAIPODG_03765	CDS	624				hypothetical protein
IKAIPODG_03766	CDS	147				hypothetical protein
IKAIPODG_03767	CDS	267			COG3039	IS5 family transposase ISPa41
IKAIPODG_03768	CDS	1299				hypothetical protein
IKAIPODG_03769	CDS	1335				hypothetical protein
IKAIPODG_03770	CDS	219				hypothetical protein
IKAIPODG_03771	CDS	660				hypothetical protein
IKAIPODG_03772	CDS	285				hypothetical protein
IKAIPODG_03773	CDS	2943				hypothetical protein
IKAIPODG_03774	CDS	444				hypothetical protein
IKAIPODG_03775	CDS	1506				hypothetical protein
IKAIPODG_03776	CDS	885				hypothetical protein
IKAIPODG_03777	CDS	660				hypothetical protein
IKAIPODG_03778	CDS	387				hypothetical protein
IKAIPODG_03779	CDS	357				hypothetical protein
IKAIPODG_03780	CDS	150				hypothetical protein
IKAIPODG_03781	CDS	339				hypothetical protein
IKAIPODG_03782	CDS	300				hypothetical protein
IKAIPODG_03783	CDS	1110				hypothetical protein
IKAIPODG_03784	CDS	1482	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
IKAIPODG_03785	CDS	747				hypothetical protein
IKAIPODG_03786	CDS	2232				hypothetical protein
IKAIPODG_03787	CDS	270				hypothetical protein
IKAIPODG_03788	CDS	501				hypothetical protein
IKAIPODG_03789	CDS	582				hypothetical protein
IKAIPODG_03790	CDS	756				hypothetical protein
IKAIPODG_03791	CDS	693				hypothetical protein
IKAIPODG_03792	CDS	1335				hypothetical protein
IKAIPODG_03793	CDS	744				hypothetical protein
IKAIPODG_03794	CDS	1191				hypothetical protein
IKAIPODG_03795	CDS	228				IS3 family transposase ISPst4
IKAIPODG_03796	CDS	2250				hypothetical protein
IKAIPODG_03797	CDS	1446				hypothetical protein
IKAIPODG_03798	CDS	606				hypothetical protein
IKAIPODG_03799	CDS	255				hypothetical protein
IKAIPODG_03800	CDS	363				hypothetical protein
IKAIPODG_03801	CDS	276				hypothetical protein
IKAIPODG_03802	CDS	633				hypothetical protein
IKAIPODG_03803	CDS	357				hypothetical protein
IKAIPODG_03804	CDS	171				hypothetical protein
IKAIPODG_03805	CDS	198				hypothetical protein
IKAIPODG_03806	CDS	480				hypothetical protein
IKAIPODG_03807	CDS	135				hypothetical protein
IKAIPODG_03808	CDS	390				hypothetical protein
IKAIPODG_03809	CDS	438				hypothetical protein
IKAIPODG_03810	CDS	1329				hypothetical protein
IKAIPODG_03811	CDS	942	pilT_3		COG2805	Twitching mobility protein
IKAIPODG_03812	CDS	531				hypothetical protein
IKAIPODG_03813	CDS	1080	tcpE			Toxin coregulated pilus biosynthesis protein E
IKAIPODG_03814	CDS	1581				hypothetical protein
IKAIPODG_03815	CDS	534				hypothetical protein
IKAIPODG_03816	CDS	1326				hypothetical protein
IKAIPODG_03817	CDS	1710				hypothetical protein
IKAIPODG_03818	CDS	1125				hypothetical protein
IKAIPODG_03819	CDS	1974	rapA_3	3.6.4.-		RNA polymerase-associated protein RapA
IKAIPODG_03820	CDS	1890				hypothetical protein
IKAIPODG_03821	CDS	1920	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
IKAIPODG_03822	CDS	231	vapB		COG4456	Antitoxin VapB
IKAIPODG_03823	CDS	411	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
IKAIPODG_03824	CDS	183				hypothetical protein
IKAIPODG_03825	CDS	219				hypothetical protein
IKAIPODG_03826	CDS	489				Single-stranded DNA-binding protein
IKAIPODG_03827	CDS	840				hypothetical protein
IKAIPODG_03828	CDS	549				hypothetical protein
IKAIPODG_03829	CDS	729				hypothetical protein
IKAIPODG_03830	CDS	198				hypothetical protein
IKAIPODG_03831	CDS	600	ftsX		COG2177	Cell division protein FtsX
IKAIPODG_03832	CDS	144				hypothetical protein
IKAIPODG_03833	CDS	612				hypothetical protein
IKAIPODG_03834	CDS	714	yadV_5			putative fimbrial chaperone YadV
IKAIPODG_03835	CDS	2520	fimD		COG3188	Outer membrane usher protein FimD
IKAIPODG_03836	CDS	522	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
IKAIPODG_03837	CDS	1554	pqsA	6.2.1.32	COG0365	Anthranilate--CoA ligase
IKAIPODG_03838	CDS	852	pqsB		COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsB
IKAIPODG_03839	CDS	1047	pqsC	2.3.1.230	COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsC
IKAIPODG_03840	CDS	1014	pqsD	2.3.1.262	COG0332	Anthraniloyl-CoA anthraniloyltransferase
IKAIPODG_03841	CDS	906	pqsE	3.1.2.32		2-aminobenzoylacetyl-CoA thioesterase
IKAIPODG_03842	CDS	1572	phnA	4.1.3.27	COG0147	Anthranilate synthase component 1, pyocyanine specific
IKAIPODG_03843	CDS	603	phnB	4.1.3.27	COG0512	Anthranilate synthase component 2, pyocyanine specific
IKAIPODG_03844	CDS	999				hypothetical protein
IKAIPODG_03845	CDS	1059	nadA	2.5.1.72	COG0379	Quinolinate synthase A
IKAIPODG_03846	CDS	1434	bepA_4	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
IKAIPODG_03847	CDS	252	tusA_2		COG0425	Sulfur carrier protein TusA
IKAIPODG_03848	CDS	1074				hypothetical protein
IKAIPODG_03849	CDS	474	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
IKAIPODG_03850	CDS	558	gcvR		COG2716	Glycine cleavage system transcriptional repressor
IKAIPODG_03851	CDS	879	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
IKAIPODG_03852	CDS	1191	bamC			Outer membrane protein assembly factor BamC
IKAIPODG_03853	CDS	759	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
IKAIPODG_03854	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
IKAIPODG_03855	tRNA	90				tRNA-Ser(cga)
IKAIPODG_03856	CDS	900				hypothetical protein
IKAIPODG_03857	CDS	801	allR		COG1414	HTH-type transcriptional repressor AllR
IKAIPODG_03858	CDS	312				hypothetical protein
IKAIPODG_03859	CDS	1152				hypothetical protein
IKAIPODG_03860	CDS	2148	FCS1_2	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
IKAIPODG_03861	CDS	867				hypothetical protein
IKAIPODG_03862	CDS	1356	yjhB_2			Putative metabolite transport protein YjhB
IKAIPODG_03863	CDS	408				hypothetical protein
IKAIPODG_03864	CDS	1065				hypothetical protein
IKAIPODG_03865	CDS	762	paaF_4	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
IKAIPODG_03866	CDS	1146		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
IKAIPODG_03867	CDS	918				hypothetical protein
IKAIPODG_03868	CDS	987		1.6.5.11	COG2070	NADH:quinone reductase
IKAIPODG_03869	CDS	1251	nicP_5			Porin-like protein NicP
IKAIPODG_03870	CDS	477				hypothetical protein
IKAIPODG_03871	CDS	1494	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
IKAIPODG_03872	CDS	1287	puuB_8	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IKAIPODG_03873	CDS	369				hypothetical protein
IKAIPODG_03874	CDS	756				hypothetical protein
IKAIPODG_03875	CDS	1476				hypothetical protein
IKAIPODG_03876	CDS	2544	quiP_1	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
IKAIPODG_03877	CDS	642	yfcG_3	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
IKAIPODG_03878	CDS	201				hypothetical protein
IKAIPODG_03879	CDS	495				hypothetical protein
IKAIPODG_03880	CDS	561				hypothetical protein
IKAIPODG_03881	CDS	621				hypothetical protein
IKAIPODG_03882	CDS	318				hypothetical protein
IKAIPODG_03883	CDS	375				hypothetical protein
IKAIPODG_03884	CDS	498				hypothetical protein
IKAIPODG_03885	CDS	633	pal_5			Peptidoglycan-associated lipoprotein
IKAIPODG_03886	CDS	300				hypothetical protein
IKAIPODG_03887	CDS	810				hypothetical protein
IKAIPODG_03888	CDS	465				hypothetical protein
IKAIPODG_03889	CDS	2145	dinG_1	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
IKAIPODG_03890	CDS	1185				hypothetical protein
IKAIPODG_03891	CDS	1146	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
IKAIPODG_03892	CDS	882	pal_6			Peptidoglycan-associated lipoprotein
IKAIPODG_03893	CDS	648	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
IKAIPODG_03894	CDS	1113	cdaR		COG3835	Carbohydrate diacid regulator
IKAIPODG_03895	CDS	1359	dsdX		COG2610	D-serine transporter DsdX
IKAIPODG_03896	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
IKAIPODG_03897	CDS	243				hypothetical protein
IKAIPODG_03898	CDS	465	slyB		COG3133	Outer membrane lipoprotein SlyB
IKAIPODG_03899	CDS	2802	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
IKAIPODG_03900	CDS	339	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
IKAIPODG_03901	CDS	1500	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
IKAIPODG_03902	CDS	525	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
IKAIPODG_03903	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
IKAIPODG_03904	CDS	348	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
IKAIPODG_03905	CDS	906				hypothetical protein
IKAIPODG_03906	CDS	1098	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
IKAIPODG_03907	CDS	522				hypothetical protein
IKAIPODG_03908	CDS	252				hypothetical protein
IKAIPODG_03909	CDS	666				hypothetical protein
IKAIPODG_03910	CDS	399				hypothetical protein
IKAIPODG_03911	CDS	600				hypothetical protein
IKAIPODG_03912	CDS	915	dmlR_12			HTH-type transcriptional regulator DmlR
IKAIPODG_03913	CDS	1842	htpG_2			Chaperone protein HtpG
IKAIPODG_03914	CDS	2295				hypothetical protein
IKAIPODG_03915	CDS	702	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
IKAIPODG_03916	CDS	768	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
IKAIPODG_03917	CDS	1254				hypothetical protein
IKAIPODG_03918	CDS	924	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
IKAIPODG_03919	CDS	1122	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
IKAIPODG_03920	CDS	318				hypothetical protein
IKAIPODG_03921	CDS	363				hypothetical protein
IKAIPODG_03922	CDS	408	flgB		COG1815	Flagellar basal body rod protein FlgB
IKAIPODG_03923	CDS	441	flgC		COG1558	Flagellar basal-body rod protein FlgC
IKAIPODG_03924	CDS	714	flgD		COG1843	Basal-body rod modification protein FlgD
IKAIPODG_03925	CDS	1389	flgE		COG1749	Flagellar hook protein FlgE
IKAIPODG_03926	CDS	750	flgF		COG4787	Flagellar basal-body rod protein FlgF
IKAIPODG_03927	CDS	786	flgG		COG4786	Flagellar basal-body rod protein FlgG
IKAIPODG_03928	CDS	696	flgH			Flagellar L-ring protein
IKAIPODG_03929	CDS	1110	flgI			Flagellar P-ring protein
IKAIPODG_03930	CDS	1203				hypothetical protein
IKAIPODG_03931	CDS	2049				hypothetical protein
IKAIPODG_03932	CDS	1302				hypothetical protein
IKAIPODG_03933	CDS	1137	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
IKAIPODG_03934	CDS	225				hypothetical protein
IKAIPODG_03935	CDS	1041	fabH_2	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
IKAIPODG_03936	CDS	768	gno_2	1.1.1.-		Gluconate 5-dehydrogenase
IKAIPODG_03937	CDS	633	perB	2.3.1.227	COG0110	GDP-perosamine N-acetyltransferase
IKAIPODG_03938	CDS	1131		1.14.13.239		Carnitine monooxygenase oxygenase subunit
IKAIPODG_03939	CDS	615	lpxD_2	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
IKAIPODG_03940	CDS	1149				hypothetical protein
IKAIPODG_03941	CDS	3507				hypothetical protein
IKAIPODG_03942	CDS	1185	fliC			A-type flagellin
IKAIPODG_03943	CDS	387				hypothetical protein
IKAIPODG_03944	CDS	1437	fliD		COG1345	B-type flagellar hook-associated protein 2
IKAIPODG_03945	CDS	399	fliS_1		COG1516	Flagellar secretion chaperone FliS
IKAIPODG_03946	CDS	381	fliS_2		COG1516	Flagellar secretion chaperone FliS
IKAIPODG_03947	CDS	294				hypothetical protein
IKAIPODG_03948	CDS	1473	atoC_1		COG2204	Regulatory protein AtoC
IKAIPODG_03949	CDS	1209	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
IKAIPODG_03950	CDS	1422	atoC_2		COG2204	Regulatory protein AtoC
IKAIPODG_03951	CDS	330	fliE		COG1677	Flagellar hook-basal body complex protein FliE
IKAIPODG_03952	CDS	1797				hypothetical protein
IKAIPODG_03953	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
IKAIPODG_03954	CDS	807				hypothetical protein
IKAIPODG_03955	CDS	1356	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
IKAIPODG_03956	CDS	444	fliJ		COG2882	Flagellar FliJ protein
IKAIPODG_03957	CDS	714				hypothetical protein
IKAIPODG_03958	CDS	1197				hypothetical protein
IKAIPODG_03959	CDS	1158	ydhC			Inner membrane transport protein YdhC
IKAIPODG_03960	CDS	780	nimR_8			HTH-type transcriptional regulator NimR
IKAIPODG_03961	CDS	711	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
IKAIPODG_03962	CDS	624				hypothetical protein
IKAIPODG_03963	CDS	1149	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
IKAIPODG_03964	CDS	222			COG4628	DNA-binding protein
IKAIPODG_03965	CDS	192				hypothetical protein
IKAIPODG_03966	CDS	1767		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IKAIPODG_03967	CDS	336				hypothetical protein
IKAIPODG_03968	CDS	2325	mdoB_2	2.7.8.20		Phosphoglycerol transferase I
IKAIPODG_03969	CDS	840	cvfB		COG2996	Conserved virulence factor B
IKAIPODG_03970	CDS	375				hypothetical protein
IKAIPODG_03971	CDS	555				hypothetical protein
IKAIPODG_03972	CDS	507	pal_7			Peptidoglycan-associated lipoprotein
IKAIPODG_03973	CDS	1308	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
